45.35,34.095,1153.1
57.842,89.955,2406
31.561,23.748,822.56
99.402,22,1455.5
98.389,99.108,2999.8
96.455,95.111,2897.8
66.627,63.822,1977.5
72.616,50.413,1766.9
33.404,35.812,1078
52.277,76.845,2091.3
27.335,78.436,1872
71.838,2.8918,796.77
77.802,5.2441,914.59
8.1064,32.342,759.59
22.158,79.969,1853.1
20.396,63.023,1495
62.41,98.28,2619.1
72.521,15.825,1058.3
83.436,61.668,2105.5
1.8895,30.872,661.71
20.212,8.5079,398.67
46.909,87.683,2256.9
37.84,59.07,1587
34.039,30.312,971.64
6.3851,16.807,433.2
76.134,33.988,1469.8
40.266,6.7446,561.95
67.429,65.349,2019.5
55.108,24.429,1068.1
5.1457,75.792,1593.4
30.75,29.901,928.75
96.544,41.882,1831.4
93.148,5.5832,1080.9
37.803,3.0856,472.88
61.767,18.658,1015.7
56.253,27.091,1133.3
83.056,6.6243,997.35
95.77,33.349,1662.5
7.5506,4.9906,204.67
88.802,10.131,1116.6
56.245,7.187,737.63
19.436,90.451,2027.7
22.145,31.18,879.46
70.576,59.177,1914.6
59.676,37.763,1378.9
58.63,95.156,2509.5
96.849,74.24,2478.5
58.174,88.709,2387.2
9.98,59.89,1333.6
16.66,68.963,1581.4
10.209,39.112,906.26
14.625,22.327,621.01
67.156,13.126,964.04
63.985,17.248,1014.7
37.244,93.86,2280.7
16.287,3.4482,262.74
38.952,87.956,2176
79.998,52.233,1873.4
39.979,80.825,2042.8
75.512,44.758,1676.9
29.521,34.654,1023
64.001,75.715,2178.3
88.512,36.021,1633.7
20.964,55.661,1346.9
48.036,88.872,2291
11.299,84.016,1817.9
13.237,24.403,641.93
6.4002,43.562,958.79
7.9297,82.855,1769.1
62.695,15.27,973.04
41.133,75.795,1954.4
63.859,87.651,2425.7
85.656,50.212,1898.9
76.358,57.027,1940.2
97.616,85.148,2717.2
78.154,98.464,2777.8
93.558,79.021,2551.2
73.915,35.068,1469.3
25.362,50.19,1280
71.925,25.521,1257.9
69.351,50.987,1745
77.332,7.862,969.73
74.722,5.5899,893.5
31.838,63.499,1619.6
51.043,61.69,1779.2
77.307,8.1473,963.44
57.282,60.952,1815.3
95.385,54.467,2069.8
17.157,85.592,1907.5
90.724,64.269,2227.5
75.222,27.163,1324.8
28.618,10.675,523.73
62.741,6.0513,777.4
46.283,62.188,1732.4
12.944,69.907,1556
54.938,27.494,1136.4
96.951,42.197,1850.9
44.214,36.582,1200.1
59.096,8.2159,783.41
11.097,6.977,282.63
19.985,12.089,472.2
16.296,67.785,1546.1
3.6877,21.894,509.86
27.272,23.728,770.19
23.013,0.86346,290.14
35.854,72.711,1841
13.434,56.103,1288.4
99.859,55.197,2129
51.352,74.225,2022.9
38.785,82.463,2072.8
24.985,39.339,1066.8
36.475,13.594,667.79
39.906,19.574,821.17
92.63,72.03,2400.4
49.547,66.963,1873.4
60.919,5.985,762.21
0.48085,38.428,806.8
58.773,49.124,1606.4
77.746,77.416,2360.3
65.718,14.781,977.06
52.831,48.553,1528.1
82.577,7.1835,991.32
96.243,78.744,2570.2
31.374,39.373,1140.7
79.709,23.616,1307.3
28.518,8.0568,480.92
1.4895,7.9005,198.21
9.415,92.743,1975.3
32.872,20.472,769.05
30.557,95.658,2248.1
1.8022,33.974,731.85
16.221,95.997,2118.7
44.399,34.315,1159
76.677,6.3423,923.26
68.126,61.247,1941.7
71.454,55.561,1858.2
45.978,90.645,2294.3
91.927,20.123,1347.7
98.894,78.769,2590.6
93.26,34.772,1651.4
46.152,97.215,2434.9
90.492,83.605,2607.7
38.645,71.181,1847
60.302,21.49,1066.3
56.032,1.5448,627.03
84.584,21.004,1292.2
28.48,53.647,1389.4
66.332,10.846,918.41
60.226,85.376,2336.5
65.646,91.085,2511.5
30.993,33.373,1013.8
33.164,46.914,1294.7
18.82,0.28969,226.43
10.068,31.091,747.97
28.656,48.522,1284.6
35.483,26.217,905.83
53.576,68.311,1929.5
99.083,91.119,2841.7
2.8178,57.05,1195
70.953,26.528,1266.9
90.516,92.847,2794.6
86.583,6.4245,1032.7
11.917,62.63,1394.1
95.528,94.828,2880.5
44.09,51.639,1505.4
87.576,95.67,2821.6
86.495,27.202,1443.8
35.515,52.699,1439.8
63.115,91.119,2474.8
86.455,21.469,1327.3
2.0992,82.679,1709.1
7.682,13.833,380.73
37.671,43.775,1280.6
14.919,87.528,1926.8
3.4097,70.431,1471.9
78.225,49.702,1801.6
32.725,60.96,1582.4
81.748,7.7828,997.07
17.362,24.143,684.58
67.612,2.5784,764.3
87.56,84.648,2600.5
75.716,1.4863,815.07
22.963,55.042,1358.3
35.894,11.967,630.22
36.316,58.795,1573.6
26.744,62.221,1545.5
33.73,74.702,1870
8.6961,30.993,731.77
45.156,91.65,2313.7
45.466,78.227,2039.1
2.9036,10.105,263.17
63.71,28.11,1233
5.9459,90.751,1904.9
16.92,11.109,412.94
68.468,78.982,2284
55.457,10.228,798.23
0.60358,76.794,1565.7
28.809,66.206,1646.9
37.661,77.31,1951.9
14.649,93.198,2040.1
7.4534,17.688,455.25
46.074,2.0422,534.43
37.039,83.364,2066.9
82.456,47.319,1795.6
53.754,10.865,783.27
81.752,8.9054,1025.5
46.038,11.513,719.98
1.4034,16.797,382.2
0.49832,97.251,1982
16.623,28.6,755.66
36.594,59.902,1590
71.821,85.221,2452.1
15.942,24.478,681.36
27.877,72.717,1766.5
64.494,40.079,1479.2
28.72,31.06,936.5
32.193,65.38,1666.7
15.542,39.183,965.02
38.766,11.934,648.98
89.573,97.854,2884.9
88.777,51.825,1959.1
39.361,50.777,1444
67.546,32.502,1358.1
25.221,19.727,681.13
94.999,86.289,2706.6
62.468,26.787,1198.2
20.695,53.868,1321.1
10.966,55.147,1243
56.585,96.326,2526.3
27.433,26.958,849.03
7.1165,26.572,640.1
15.845,30.999,807.77
4.952,55.73,1200.4
68.088,37.819,1472.7
78.176,24.577,1308.2
80.737,67.618,2195.7
26.505,26.129,817.11
89.59,96.149,2852
60.799,49.758,1638.6
1.4401,42.777,897.74
34.403,56.779,1503.2
53.366,61.304,1793
62.776,80.699,2272.8
44.674,88.078,2240.6
81.111,15.998,1161
14.483,8.9177,348.95
97.483,31.313,1633.5
83.376,60.735,2083.1
34.01,37.874,1129
61.624,92.554,2496.3
30.376,5.7013,447.58
8.9219,99.402,2106.1
52.153,66.696,1878.5
82.529,61.715,2090.9
76.393,14.789,1095
94.764,2.8996,1035.9
33.355,57.247,1505.7
38.974,2.9982,483.01
15.041,71.153,1609.5
33.37,21.404,794.06
55.368,25.519,1096.5
55.029,95.859,2498.6
16.042,18.189,551.33
11.709,79.846,1744.7
39.855,4.0043,514.28
83.138,30.916,1479.4
18.5,96.709,2152.7
50.079,26.699,1064.5
12.631,12.188,403.02
86.463,60.738,2106.3
76.665,64.535,2081.4
56.435,87.442,2331
38.957,89.733,2217.9
49.014,5.3178,628.23
88.69,75.951,2439.6
90.505,85.89,2655.7
49.839,48.172,1482.9
52.923,7.5096,709.94
90.97,9.0721,1130.8
57.86,20.022,1013.7
77.579,77.829,2361.6
66.139,40.728,1503.6
46.966,82.704,2151.9
21.977,14.797,546.99
60.259,73.291,2099.3
18.426,14.989,509.57
19.751,83.843,1902.1
86.199,54.537,1981.3
12.565,96.117,2083.5
64.558,7.5495,831.66
43.732,93.383,2336.5
61.261,35.942,1355.1
73.748,6.693,902.54
30.328,96.593,2269.1
4.2968,64.945,1370.9
83.551,42.062,1700.2
36.931,59.644,1588.4
66.134,34.709,1389.4
89.572,21.763,1360.6
27.41,3.7841,381.7
99.79,15.343,1336.3
83.435,37.338,1614.9
79.134,87.682,2579.8
65.661,44.115,1571.1
54.367,63.777,1852
38.668,38.781,1194.1
82.223,83.72,2520.9
59.533,76.632,2162.6
78.164,12.558,1068
98.767,9.2661,1204.6
78.825,66.032,2137.7
85.292,37.767,1635.4
48.561,10.779,723.37
87.376,62.381,2151.5
33.385,62.16,1610.1
20.532,91.163,2063.4
49.436,60.613,1736
3.1209,48.535,1029.5
82.757,57.674,2019.7
26.426,98.21,2267
67.75,51.857,1756.6
79.386,34.87,1516.6
68.184,98.287,2671.2
65.076,99.201,2665.6
23.734,89.616,2061.6
47.74,74.158,1994
93.642,66.474,2293.4
24.11,73.336,1736.8
20.911,43.592,1109.4
27.247,39.963,1091.9
77.582,21.789,1237.5
33.141,88.163,2125
60.307,94.207,2515.1
18.401,94.895,2116.1
8.7459,10.644,333.31
30.892,5.7975,456.36
23.088,16.372,591.43
90.919,52.747,2004.4
93.688,6.9748,1105.1
3.1879,1.0146,95.488
59.365,9.168,816.3
4.3818,60.744,1295
42.49,5.6085,557.23
52.158,65.81,1865
84.034,57.582,2015.4
62.503,7.3835,803.71
25.52,24.157,763.05
90.469,35.12,1634.9
76.73,12.674,1058.2
56.267,73.941,2065.3
89.715,44.568,1809.3
36.808,1.7612,429.56
33.773,68.171,1729.9
61.886,88.083,2413.9
8.6895,13.982,397.13
37.55,81.085,2025.4
18.738,25.286,724.27
81.053,2.4386,883.61
72.325,53.072,1816.2
67.467,93.485,2579.6
91.398,76.933,2482.5
82.096,40.475,1666.4
54.872,71.781,2012.7
1.5542,48.132,1013.3
9.4686,44.118,1000.3
51.476,94.236,2429.7
95.248,57.878,2142.9
84.306,78.361,2435
93.501,71.481,2387.2
97.341,14.217,1284.8
37.253,69.292,1787.1
32.09,39.365,1145
78.325,12.777,1063.8
21.222,64.09,1529.3
95.915,49.751,1982.9
93.023,6.3973,1085.1
36.573,52.354,1441
34.491,31.454,1014.7
69.268,85.489,2429.4
71.66,0.90151,772.2
80.034,20.259,1235.9
59.367,88.06,2382.4
9.7175,21.805,566.8
55.951,31.769,1225.5
4.309,34.396,760.59
75.763,80.008,2390.2
65.965,57.108,1829.4
59.946,81.324,2266.5
22.699,8.618,429.85
71.371,19.214,1132
72.45,62.95,2018.6
34.422,6.3863,497.28
3.2751,74.296,1556
84.362,60.34,2085.3
77.03,79.844,2393.5
50.965,16.059,862.41
70.696,73.793,2208.3
79.117,75.704,2341.4
33.067,88.131,2123.2
91.368,42.924,1806.7
57.67,18.748,981.97
28.791,30.303,925.31
26.686,32.076,935.91
89.018,44.201,1801.9
36.61,36.188,1118.9
15.002,62.56,1443.3
94.633,93.883,2858.3
65.084,28.69,1257.5
98.221,24.46,1504.2
19.383,92.085,2077.5
82.874,92.622,2713.5
49.38,30.994,1147
59.078,7.6475,770.66
4.4891,78.088,1636.6
56.446,13.075,850.76
63.354,46.148,1589.2
49.81,44.017,1405.1
5.9624,60.5,1306.5
51.516,12.702,804.1
5.3195,59.904,1281
84.363,13.213,1136.1
59.467,11.534,848.47
69.102,44.107,1607.4
64.723,27.11,1223.7
62.344,94.411,2541.2
95.386,51.664,2027.7
17.694,44.529,1100.5
47.491,30.859,1125.1
84.24,46.96,1811.7
49.696,77.944,2089.7
76.24,16.881,1126.3
17.988,2.2451,254.3
69.162,70.873,2134.1
91.442,60.515,2148.6
16.266,41.368,1010.8
42.81,91.477,2295.6
4.1852,47.718,1016.1
22.575,91.622,2100
66.615,49.691,1693.8
87.134,92.755,2745.9
34.473,70.365,1781.6
2.7252,69.464,1451
90.528,0.45936,941.03
47.106,54.022,1585.5
91.046,41.297,1761.2
32.798,62.813,1614.7
69.11,54.354,1815.8
1.7448,21.6,481.32
51.235,55.21,1652.8
33.181,86.275,2087.6
33.611,0.49393,372.59
95.335,12.508,1236.1
75.051,77.507,2330.9
33.392,2.0386,415.35
63.283,14.263,944
41.555,32.041,1086.9
57.65,90.475,2408.7
95.95,61.416,2225.9
61.585,1.5898,680.95
15.058,31.139,810.45
83.827,19.277,1252.5
72.617,27.547,1309.4
10.885,2.671,198.77
16.135,83.064,1851.2
29.701,76.428,1858.4
42.358,72.116,1888.9
52.841,82.272,2202.4
27.51,76.454,1833.6
82.796,12.057,1095.6
79.278,38.433,1583.6
27.375,2.7923,361.03
61.569,0.13045,649.5
10.155,0.6998,148.66
66.996,16.778,1040.4
34.74,15.044,673.9
66.95,51.549,1731.8
29.53,41.888,1163.8
68.043,59.381,1904
39.377,27.698,982.36
39.182,59.283,1603.6
20.696,58.514,1398.2
72.452,12.159,993.64
81.931,7.8594,1011.4
92.647,3.2066,1020.6
51.412,16.817,879.44
19.314,52.417,1268
60.29,84.137,2312.5
19.818,30.641,843.32
41.039,19.116,826.5
85.307,6.5119,1015.8
42.908,94.601,2352
92.566,24.477,1451
37.308,62.54,1653
69.825,20.667,1141.5
58.863,24.174,1097.2
10.087,74.341,1618.7
41.24,15.6,753.67
92.471,82.317,2596
5.555,9.3985,276.3
38.405,97.98,2375
24.064,65.322,1587.4
22.781,28.411,828.62
35.712,86.723,2124.2
92.41,3.014,1013.5
50.25,76.094,2048.9
80.324,89.618,2619.7
35.027,61.887,1619.7
45.868,72.075,1937.8
95.11,46.385,1910.7
13.298,75.889,1685.5
7.0307,0.7142,112.14
70.608,19.349,1124.6
93.17,9.1452,1143.3
10.89,16.793,470.81
65.17,94.225,2569.9
14.606,84.943,1873.5
69.396,13.728,982.44
62.561,66.073,1986.7
4.3723,3.849,149.21
79.792,14.816,1126.2
98.621,18.476,1383.5
43.674,64.536,1758.3
34.475,85.655,2086.5
4.8806,85.338,1785.3
22.52,49.404,1241.1
58.101,78.088,2167.2
60.138,27.465,1178.4
25.252,96.738,2218.7
65.434,99.053,2664.4
6.0096,8.4449,266.98
94.051,32.979,1645.6
9.2531,26.83,655.35
33.398,21.592,791.46
65.105,76.702,2209.8
50.391,36.505,1259.1
53.093,15.402,868.4
37.912,16.502,740.89
76.891,89.336,2586.4
28.251,94.579,2197.6
64.927,51.747,1721.8
92.218,1.8373,993.72
33.067,41.931,1194.4
81.344,12.209,1086.4
78.764,95.185,2718.9
12.432,27.018,694.38
15.739,89.365,1971.5
41.5,89.519,2231.8
68.733,77.553,2269.3
65.77,90.882,2503.8
67.998,1.668,743.33
0.93867,95.929,1956.2
12.861,7.5253,308.39
76.391,28.513,1365.2
84.192,48.812,1844.9
74.695,97.057,2725
94.452,56.811,2113.8
91.971,27.397,1483.9
22.307,12.908,507.93
50.977,15.519,853.37
78.774,26.881,1360
52.245,43.389,1413.1
61.739,39.59,1448
55.824,42.525,1438.5
73.099,61.439,1982.3
6.3402,44.681,984.89
49.279,1.2023,543.59
22.992,3.4271,336.32
33.739,39.877,1154
55.164,97.945,2536.5
74.369,54.277,1861.2
41.231,91.239,2270.8
50.762,32.416,1177.8
12.897,29.052,746.85
21.484,87.897,1995.7
29.283,77.914,1876.7
44.997,39.441,1267.1
24.028,88.233,2039.1
26.326,42.567,1147.4
89.158,46.638,1854.4
58.614,42.493,1470.4
93.867,45.521,1876.4
61.808,69.542,2046.8
25.072,9.5578,472.34
10.254,73.346,1590.3
54.636,13.002,831.88
44.265,49.653,1460.8
69.151,25.966,1235.2
75.944,59.167,1976.1
39.942,22.762,878.62
56.741,95.512,2507.6
20.558,6.301,361
94.353,18.325,1336.2
51.281,62.424,1791.8
27.625,29.141,885.54
22.914,13.719,542.75
95.293,18.893,1353.2
68.942,95.662,2634
70.787,29.661,1328.6
65.692,23.72,1160.3
77.897,66.016,2120.6
58.047,0.4296,623.27
50.323,7.8168,690.65
87.873,30.958,1533.4
39.295,22.397,874
24.264,69.529,1659.2
28.163,70.023,1706
90.477,85.182,2635.8
70.268,55.906,1853.4
85.306,57.033,2018.2
37.868,53.092,1469.3
63.302,85.889,2369.9
3.1557,44.635,949.33
92.003,38.338,1719.2
46.975,59.536,1694.5
51.99,30.504,1166.9
76.631,10.111,1000.6
33.622,37.194,1111.9
62.599,22.216,1095.4
32.69,64.323,1633.5
31.111,77.666,1899.4
64.608,43.003,1538.8
43.369,62.106,1708
10.289,27.907,694.31
23.615,47.805,1220.1
97.178,31.474,1636.9
69.89,82.717,2388
65.945,74.316,2174.3
32.61,14.431,641.64
1.9822,6.8265,186.1
57.047,53.214,1668.1
3.6335,74.396,1560
26.474,83.573,1971.2
19.066,72.066,1652.5
44.93,88.762,2256
76.866,16.285,1109
62.794,20.124,1052.4
31.47,88.196,2104.4
29.204,46.196,1246.2
7.8238,18.705,482.05
17.194,72.488,1651.1
72.128,88.355,2523.6
8.9449,79.801,1716.1
91.781,84.297,2638.2
42.968,53.805,1535.4
7.9723,20.959,524.33
57.214,53.045,1657.1
83.177,84.33,2554.4
34.737,21.534,805.97
77.989,71.673,2245.8
70.834,86.267,2463.6
59.094,47.126,1560.9
37.699,46.05,1330.3
39.383,94.253,2304.7
42.831,62.834,1719.6
42.303,80.639,2072.2
21.892,40.154,1061.1
49.676,32.139,1172.9
3.987,37.881,832.16
56.482,71.897,2036.7
4.9143,19.306,460.23
87.228,48.999,1881.7
86.002,12.077,1133.7
33.826,13.992,642.38
97.403,94.72,2897.3
95.478,63.094,2239.6
98.862,43.866,1894.6
15.772,70.776,1604.4
0.29184,52.965,1093.9
24.818,65.243,1586.5
34.629,77.818,1937.6
23.334,61.802,1498.3
75.589,50.209,1794.9
22.593,48.537,1231.8
44.844,11.015,697.96
25.944,91.655,2123.1
34.579,43.262,1245.6
90.295,42.7,1786.6
1.2701,2.9286,97.639
13.222,51.043,1180.5
38.806,96.37,2342.3
84.062,27.535,1415.9
21.327,74.341,1736.3
93.523,11.68,1188.4
96.98,76.933,2538
37.526,76.572,1937.3
98.486,54.077,2097.4
12.209,16.932,489.65
76.096,93.012,2643.6
57.936,20.821,1023.1
62.116,1.9761,685.54
48.99,60.161,1726.6
22.045,60.737,1463.2
14.413,46.885,1114.2
63.518,59.631,1857.5
80.242,72.346,2276.5
66.964,40.811,1512.2
47.16,59.761,1689.9
94.448,42.571,1821.9
59.148,12.184,862.11
22.675,34.995,956.1
68.384,54.675,1809.4
32.064,12.71,605.99
74.892,8.1497,946.2
99.814,28.946,1607.3
26.973,67.682,1658.5
93.187,45.704,1875
69.639,49.922,1723.4
9.5259,5.8478,246.29
24.587,7.3606,424.7
93.466,33.788,1641.1
47.978,33.607,1179.7
88.253,98.496,2881.7
77.93,75.166,2308.2
1.8284,64.653,1340.4
77.076,88.287,2567.5
68.58,51.189,1747.6
86.767,37.62,1647.9
58.051,88.376,2375.9
62.61,24.576,1148.8
11.115,16.4,469.89
21.369,65.86,1561
3.637,25.562,578.14
44.454,15.76,779.5
32.658,27.661,916.36
28.729,29.871,917.8
49.645,0.59043,536.16
18.171,22.865,665.74
93.379,67.012,2300.6
94.018,98.167,2925.1
59.146,25.615,1132.5
0.080862,61.917,1275.1
90.301,97.183,2868.8
68.289,49.217,1688.5
7.3851,30.103,705.78
99.638,59.71,2213.8
31.446,54.338,1429.8
80.922,12.977,1095
46.145,55.222,1598
58.714,14.906,913.11
47.76,25.855,1025.3
55.245,52.871,1642
17.532,81.338,1834.1
58.724,71.853,2056.7
15.48,50.082,1185
44.545,89.398,2251.1
53.762,95.072,2470.3
46.19,46.236,1412
83.411,28.76,1442
99.617,92.637,2872.3
97.224,49.633,2000
74.593,87.733,2526.1
19.996,21.324,653.15
3.6329,11.44,297.12
18.86,12.432,478.96
57.755,57.41,1751
62.827,46.637,1600
36.477,37.404,1145.3
63.656,75.462,2171.3
89.129,45.56,1836.3
25.352,70.603,1696.7
28.636,92.951,2173
12.542,82.047,1794.2
52.857,3.9848,628.01
82.077,96.619,2782.3
29.978,88.797,2108.4
78.768,63.877,2096.5
43.701,1.0954,487.26
55.054,97.726,2540.4
98.611,38.553,1785.2
68.978,39.966,1522.2
97.014,51.029,2014.9
9.5966,55.163,1228.3
89.809,95.889,2847.3
5.8443,85.54,1802.9
12.332,47.671,1106.9
63.073,87.782,2418.1
37.01,38.988,1186.1
31.957,4.9163,454.12
79.569,30.743,1437.7
30.17,32.021,973.3
60.746,46.13,1567.8
46.197,48.813,1469.1
29.259,70.674,1736.2
83.242,36.73,1604.1
57.053,94.144,2487.9
7.0508,26.819,633.6
26.631,74.54,1787.1
17.087,90.907,2013.4
56.031,58.455,1758.2
20.209,90.65,2049.6
49.237,5.6683,629.29
72.937,55.674,1877.9
95.5,0.29614,989
76.237,15.316,1095.2
8.0068,40.749,921.38
93.825,23.345,1424.5
97.447,53.531,2074.6
60.711,31.161,1254.6
95.749,70.863,2396.4
33.065,58.706,1534.7
90.122,23.919,1406.7
0.036562,6.4059,156.49
48.328,0.33692,520.64
14.747,18.907,556.44
31.499,49.12,1325.6
17.138,61.647,1432.9
59.291,12.278,866.47
65.761,13.303,952.39
34.896,31.418,1002.6
5.3693,8.7855,252.87
4.7168,40.879,889.13
5.5858,28.232,653.14
7.1512,63.059,1362.7
1.5676,21.976,489.69
97.368,65.425,2318.1
73.48,19.347,1147.9
75.239,9.46,966.3
3.3314,91.836,1890.7
11.761,55.824,1263
26.13,41.764,1130
89.336,11.045,1151.7
97.206,55.274,2107.9
99.407,11.128,1244.3
34.679,23.602,849.93
29.23,13.865,595.5
18.725,32.824,874.18
74.315,34.644,1465.6
71.802,92.876,2599.3
18.889,88.832,1993.8
43.394,79.004,2046.3
4.5593,7.447,231.66
65.547,41.98,1527.8
78.104,39.672,1614.2
86.29,41.293,1715.3
78.535,97.395,2764.2
43.349,23.79,938.45
34.782,10.858,595.71
5.5389,80.003,1680.1
81.944,4.4813,938.55
10.604,95.996,2054.4
0.6074,80.164,1637.5
27.504,96.06,2224.4
94.277,76.575,2503
67.426,60.823,1920.8
38.566,98.904,2400.2
85.695,56.256,2010.2
67.482,49.589,1696.6
60.81,25.304,1135.9
43.943,19.596,862.28
96.129,49.273,1977.2
82.291,71.088,2271.4
1.0499,98.762,2017.6
14.162,33.462,839.42
